MAPE,caule_dx_frac_w,dup_dist_frac_h,grupo_dist_cap_h,idx,imagem,predicoes,stem_frag_w_frac,stem_narrow_w_frac
15.49089799089799,0.008,0.025,0.085,125,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0125.png,"[14, 9, 4, 13, 12, 16, 10, 18, 15, 4]",0.032,0.03
15.555611055611058,0.008,0.035,0.07,43,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0043.png,"[13, 10, 4, 14, 12, 16, 12, 17, 16, 4]",0.04,0.02
15.555611055611058,0.008,0.05,0.07,46,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0046.png,"[13, 10, 4, 14, 12, 16, 12, 17, 16, 4]",0.04,0.02
15.555611055611058,0.008,0.035,0.07,91,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0091.png,"[13, 10, 4, 14, 12, 16, 12, 17, 16, 4]",0.04,0.025
15.555611055611058,0.008,0.05,0.07,94,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0094.png,"[13, 10, 4, 14, 12, 16, 12, 17, 16, 4]",0.04,0.025
15.602619602619603,0.008,0.015,0.085,14,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0014.png,"[14, 10, 4, 14, 12, 17, 10, 18, 16, 4]",0.026,0.02
15.602619602619603,0.008,0.025,0.085,17,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0017.png,"[14, 10, 4, 14, 12, 17, 10, 18, 16, 4]",0.026,0.02
15.602619602619603,0.008,0.015,0.085,62,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0062.png,"[14, 10, 4, 14, 12, 17, 10, 18, 16, 4]",0.026,0.025
15.915750915750914,0.008,0.035,0.07,187,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0187.png,"[13, 9, 4, 13, 11, 16, 12, 17, 16, 4]",0.04,0.035
15.915750915750914,0.008,0.05,0.07,190,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0190.png,"[13, 9, 4, 13, 11, 16, 12, 17, 16, 4]",0.04,0.035
